base_train,base_val,improved_train,improved_val
0.20496383026325604,0.1576944493153551,0.19699819429396895,0.23401363039307155
0.19692325256157775,0.22568061070837714,0.19364024555420473,0.23652599658628887
0.19604408566478673,0.23212851239754756,0.24356297077370828,0.2336833168524548
0.24444601064986363,0.22191069299059227,0.2623951701005095,0.2426425155732719
0.2608529544264263,0.23297213421789553,0.23150724677729115,0.24386906968678618
0.23599094882548483,0.23322414405722453,0.25811614677679834,0.24990928282079078
0.25651312276005844,0.24027198891897,0.2346217891241588,0.24774349467145423
0.23698501008456507,0.23977686197677894,0.2559665904954156,0.24496431384661058
0.25524669359309415,0.24571884191331453,,
